data_osservazione,temperatura_media,precipitazioni,umidita,velocita_vento,stazione_meteorologica
2022-04-10,5.0284191318564115,16.976660512088202,79.1243450608374,27.867205131023642,Stazione Roma
2022-04-11,25.587807345233223,16.097568971084776,51.19282602352803,32.497210636760144,Stazione Roma
2022-04-12,-5.6240683465408905,19.96709754198539,88.98401213351033,34.05875997076052,Stazione Napoli
2022-04-13,9.891603697846637,16.946153766674698,83.02952678667349,69.63676936065396,Stazione Milano
2022-04-14,13.39785685568772,8.289130696113594,81.20696000093744,24.026220115127252,Stazione Roma
2022-04-15,21.228038492054637,2.5499776353997694,51.375190652273965,32.532645347390485,Stazione Milano
2022-04-16,-5.910142058541574,16.812818164009556,75.42778666854394,77.62115084700662,Stazione Milano
2022-04-17,0.24917756920374323,1.1951583592078796,89.17974378009532,91.31505733137121,Stazione Milano
2022-04-18,8.463570321055652,7.0054241468970835,61.57929671707988,61.283597022843225,Stazione Roma
2022-04-19,18.04826028590588,18.394759615425475,58.2439292973139,10.511822946280702,Stazione Torino
2022-04-20,29.913235154783784,19.215329468902013,30.87994925832425,54.15846607086229,Stazione Napoli
2022-04-21,17.84717757086194,12.811291870424368,72.01222612409617,62.77788742244063,Stazione Torino
2022-04-22,-3.9942338079279507,13.772966339674271,81.50865411611125,31.40526970069475,Stazione Milano
2022-04-23,34.126105975427706,0.8490897745104498,44.8474311649098,82.80003729268972,Stazione Roma
2022-04-24,29.23035806399718,10.289606821790958,48.901474626879406,78.20788107571781,Stazione Milano
2022-04-25,12.62243425153958,10.937363576126824,60.040621279569386,57.530670672029,Stazione Napoli
2022-04-26,31.505659180848482,6.802014922482222,34.32480944169101,14.50155894271119,Stazione Milano
2022-04-27,14.362135719071109,1.3719366950776868,35.37854856592422,69.73814656840916,Stazione Napoli
2022-04-28,31.54877305501234,4.578151994487881,55.266645533284844,89.53486638415221,Stazione Roma
2022-04-29,27.34538158715044,7.159678737223927,45.6731371622053,25.01011097732363,Stazione Roma
2022-04-30,33.57288846324338,8.702839730326593,54.36223815196611,95.86858956840082,Stazione Torino
2022-05-01,31.390226485017124,11.818534510671384,57.263177885996285,77.13023970302835,Stazione Roma
2022-05-02,-8.378478215714374,14.447830373964727,88.57640380434708,30.032157477911237,Stazione Milano
2022-05-03,-2.1352598127577016,6.352637465478923,86.65558920617023,61.68211241115817,Stazione Napoli
2022-05-04,7.51106046955336,6.5790751983796625,38.38380909238597,30.78479320806945,Stazione Milano
2022-05-05,32.84642137829393,0.39383285447407435,82.95515842393479,9.946787609389407,Stazione Napoli
2022-05-06,3.5013013764168317,0.8174972018803661,34.81239973980471,82.41486696206854,Stazione Roma
2022-05-07,-2.778956025057953,5.156433886170728,60.45812818306524,66.58070345090323,Stazione Torino
2022-05-08,29.883709973895193,14.804899953499133,39.834594006585924,61.40006512807219,Stazione Milano
2022-05-09,10.087748696744132,12.566276607478244,51.95352872141604,14.217288071323342,Stazione Roma
2022-05-10,30.85440174594467,15.395780413556695,74.60041353891988,37.737711316979706,Stazione Torino
2022-05-11,-2.789629015593553,15.378388724296435,55.470328761411,87.66360800049111,Stazione Torino
2022-05-12,19.750288017864477,17.131349353386025,78.41707725428003,16.33044607769063,Stazione Roma
2022-05-13,9.811868877327132,14.406385319737671,73.12894266225251,4.790288699711853,Stazione Napoli
2022-05-14,-6.558095393637157,19.580218380016458,86.57036677266098,19.11514768901753,Stazione Napoli
2022-05-15,21.340841509362527,17.976504386036346,62.04936123515264,25.018000717486398,Stazione Napoli
2022-05-16,1.1329439992619168,11.734343324464685,78.12887723926772,78.36425237658834,Stazione Milano
2022-05-17,-8.217301483921702,11.763153409823435,49.37442638022311,64.81414711893314,Stazione Roma
2022-05-18,-7.302506578769203,0.6853408070445899,50.74475070539188,1.734274680649217,Stazione Milano
2022-05-19,-7.25146583199457,19.970531554167085,54.03062781489032,1.7289652741196648,Stazione Napoli
2022-05-20,30.847983086826773,2.6315199473228357,54.654944057885345,56.68964288000554,Stazione Napoli
2022-05-21,23.294776302309543,14.806943932631839,36.19519323995847,63.329244237828874,Stazione Napoli
2022-05-22,30.412806074618075,16.42030390248618,61.145936359911815,12.542188091555396,Stazione Roma
2022-05-23,20.26620400834346,7.461090586104064,35.808193156141535,61.046215208355925,Stazione Roma
2022-05-24,13.80229680638974,3.937041093306275,83.38572814918584,24.035191041954008,Stazione Torino
2022-05-25,3.700086395632022,1.9751977358111006,33.71068699339759,33.67213424605472,Stazione Torino
2022-05-26,34.9083013097903,14.972120116591556,56.981665818558525,40.88315803843413,Stazione Torino
2022-05-27,6.298507652272519,9.053070584113915,47.08164398342583,11.619479623427964,Stazione Napoli
2022-05-28,11.17920271462593,14.274355180022713,39.292164939268744,96.3093605444955,Stazione Torino
2022-05-29,7.021032871555779,18.308152977036013,77.03020145053273,97.3764453627561,Stazione Roma
2022-05-30,34.078711820095634,2.9316747230211337,72.89594393517154,44.50016890894074,Stazione Roma
2022-05-31,-2.1403726572247397,18.383420014475995,38.75687341089079,25.74664780802747,Stazione Torino
2022-06-01,4.759460040863585,8.232529190168734,67.96593846637862,95.85944465253112,Stazione Milano
2022-06-02,20.61568997067507,6.105340197945781,77.55331003982675,81.80573965471908,Stazione Milano
2022-06-03,-7.155657174761621,18.861245212055582,76.39993322219321,72.42286055582319,Stazione Torino
2022-06-04,17.326221830519344,19.813033852127987,35.53677585980169,46.18117872776393,Stazione Napoli
2022-06-05,11.494092629438725,3.977844355348963,71.13076314274657,41.05787014411722,Stazione Napoli
2022-06-06,2.7799989542945482,13.136766939039665,72.96143525301463,77.93492722768518,Stazione Torino
2022-06-07,0.7285976415826099,2.1299062754212073,81.72997602252164,51.961367776462666,Stazione Roma
2022-06-08,13.153073448444054,13.018280077150115,60.4826603318992,66.0582138820808,Stazione Milano
2022-06-09,6.556741124166859,16.546264555516995,57.665640018201444,56.61929816084119,Stazione Milano
2022-06-10,10.543395106819492,13.689970930481351,87.9069794951682,71.21854071513629,Stazione Napoli
2022-06-11,5.186482179390795,8.346662841251915,77.79073534432521,9.410500407840095,Stazione Torino
2022-06-12,33.67221621181899,7.661327191275391,63.523859448389345,37.76210926357868,Stazione Torino
2022-06-13,-3.9952255714478193,7.862448304468341,49.837024278676765,16.70891885098651,Stazione Milano
2022-06-14,-5.643822106973161,11.794236359858463,80.71427976021064,24.20439000235356,Stazione Roma
2022-06-15,5.452627795591223,17.631345401449913,57.32618336786428,20.08242765381808,Stazione Milano
2022-06-16,16.596210539172105,18.581323145375357,35.56111152948964,50.33222993038652,Stazione Torino
2022-06-17,19.66294123325127,1.0705924041463621,57.29425636280639,1.8992988509918707,Stazione Torino
2022-06-18,7.876553622561893,3.632447892913766,82.31810376900879,96.39676020084441,Stazione Milano
2022-06-19,34.9675097264977,2.2444863165657702,56.896928813666726,51.896382640957114,Stazione Napoli
2022-06-20,5.835184828686916,3.8666928153382796,30.860948864421008,5.257151420438899,Stazione Milano
2022-06-21,22.46330005819786,6.932156212183436,66.68911943498819,68.20538403617591,Stazione Napoli
2022-06-22,18.69122125388568,10.130633652452477,89.74980020468392,26.888805009787653,Stazione Napoli
2022-06-23,26.587423846135728,12.589224540183043,79.03491504243071,10.676759258842983,Stazione Milano
2022-06-24,33.9301548554219,14.64284438279403,67.03427679708886,83.03036859749949,Stazione Napoli
2022-06-25,30.040714540049308,17.80223082771614,84.86393320787309,19.79076029143242,Stazione Roma
2022-06-26,24.405288846096887,19.781768744595816,78.81490089906372,10.475426885963135,Stazione Torino
2022-06-27,21.421181501823074,13.257129571142396,59.91836116440243,5.690645260383198,Stazione Torino
2022-06-28,5.097417635415484,16.90729037335526,65.47321712444291,72.8557743534167,Stazione Napoli
2022-06-29,-3.3541489806981692,15.560776938493978,73.8775685521812,65.5271247322768,Stazione Napoli
2022-06-30,-7.18137986230856,6.1506407843742394,80.78556983873187,0.8199140586074072,Stazione Milano
2022-07-01,0.8855766890668164,17.51384540469846,33.490584142602685,22.148054044830367,Stazione Torino
2022-07-02,9.452666653158438,0.8552627589559769,76.48823142966907,70.46820311167495,Stazione Torino
2022-07-03,13.489832313349211,0.007346875029157207,56.85020639869212,15.214085470395233,Stazione Milano
2022-07-04,24.788759932469226,5.474652587769285,69.64791361809245,57.675078312616456,Stazione Napoli
2022-07-05,33.14334153754668,9.241950592548998,75.877980657531,21.31564667521073,Stazione Napoli
2022-07-06,-4.720578382683504,12.767257900013547,62.3701155016469,44.92342848107873,Stazione Napoli
2022-07-07,-5.18481369127938,2.035405330890896,39.51089103482394,86.7423061801781,Stazione Torino
2022-07-08,16.536262535609783,13.460202676696799,54.57160989109596,30.2596427300986,Stazione Roma
2022-07-09,23.542913327628185,16.03631734119389,34.612379625142786,68.59723899252313,Stazione Milano
2022-07-10,28.16676711561432,3.706258391587336,71.35804146931582,43.82812327828012,Stazione Torino
2022-07-11,32.11244360975549,8.302505096635876,87.22237091778501,9.61552543014883,Stazione Roma
2022-07-12,34.254180901728894,10.399699799066195,77.71516873345122,36.06349936518009,Stazione Milano
2022-07-13,7.991076150103666,9.036140361689613,53.38718536722712,84.12800663481076,Stazione Torino
2022-07-14,7.115083258740789,15.996598617769413,65.05748976032966,97.30462422682282,Stazione Milano
2022-07-15,-3.3486095486227434,19.210447962386617,48.252040550812154,84.50816706160053,Stazione Roma
2022-07-16,20.822049740760175,15.979063280163599,62.4627359732979,16.22283907735507,Stazione Roma
2022-07-17,19.55428812983767,1.5598563575164914,48.04361434707842,34.55092984490846,Stazione Milano
2022-07-18,28.792816813304327,16.098711443182545,74.29948540791659,83.11881586067501,Stazione Milano
2022-07-19,-5.6233902345561715,1.3319266447110234,45.56049047922153,55.389593439576544,Stazione Torino
2022-07-20,12.399960852140381,4.7194077048314,87.84122342603366,77.61857971144082,Stazione Torino
2022-07-21,16.148686835242838,3.061937936714456,69.7169239304119,77.778326661679,Stazione Roma
2022-07-22,0.8700668017963284,3.9503821369217085,34.126670861030625,7.108790063011961,Stazione Torino
2022-07-23,-2.393856724187742,10.566302541147012,30.646665810341588,34.24065656010231,Stazione Roma
2022-07-24,28.681137638882966,13.433797152217073,89.82278065230602,47.90215054529672,Stazione Milano
2022-07-25,-7.365928499399855,9.40642564672082,43.23033469294761,94.5224721580388,Stazione Roma
2022-07-26,11.17794067631328,19.19391278058487,48.75376490743065,89.82288010160042,Stazione Napoli
2022-07-27,-4.787469941460162,4.805846400603333,42.504840852126506,42.30319829312198,Stazione Milano
2022-07-28,10.567644259911532,15.262804605095859,85.68610634827094,9.566592748691505,Stazione Torino
2022-07-29,34.09830468540392,17.40364357014297,69.12077158011684,40.45422868803817,Stazione Roma
2022-07-30,9.066785905496275,11.241322215094382,60.26317941336664,53.59033326412808,Stazione Napoli
2022-07-31,28.570621287705528,9.124450039231062,63.45904886955422,90.43971913990313,Stazione Milano
2022-08-01,-4.720799611756275,11.923688935584874,49.07237083795124,29.487926714121706,Stazione Torino
2022-08-02,2.2063434542838856,8.576195403206858,66.85050014183048,30.886414566898736,Stazione Milano
2022-08-03,8.170673330030052,11.103877646467389,55.17602180729591,62.7183234547841,Stazione Roma
2022-08-04,7.991546300419884,8.338679042576032,41.95368878545075,50.5191555071379,Stazione Napoli
2022-08-05,20.21225654015689,8.00939420588268,69.39630598259288,19.586895905880652,Stazione Roma
2022-08-06,5.512315731897845,13.906929362790596,52.430434155552724,14.472724884257937,Stazione Roma
2022-08-07,22.119509078450733,1.857024261359359,77.1039827470297,48.949720980534664,Stazione Napoli
2022-08-08,18.763410465142663,3.3308414545764164,54.92369745057162,77.93909564002804,Stazione Roma
2022-08-09,7.9622515364647874,17.023969434300078,60.49628250277178,77.88312515567874,Stazione Torino
2022-08-10,9.429205744444367,15.421546936303761,77.24798875085378,97.58036873205907,Stazione Milano
2022-08-11,17.65374649146443,5.6290745458878755,56.872685575183866,38.27181981579947,Stazione Torino
2022-08-12,-6.848101443490991,7.545378653315204,87.97326810744987,39.1989326810261,Stazione Napoli
2022-08-13,27.008303226006063,18.52053013256961,77.58172003170671,0.18194947805292294,Stazione Torino
2022-08-14,19.40395225011366,16.361544503477226,79.58582431889872,82.99173651954892,Stazione Roma
2022-08-15,22.685410898802587,12.286925999592617,87.23522800222366,64.66284440680506,Stazione Roma
2022-08-16,14.16153504870757,4.429803576059155,53.33103773059244,76.99221187318909,Stazione Roma
2022-08-17,-5.028530005371487,0.8850394263053918,64.80481585093025,47.062319994480305,Stazione Torino
2022-08-18,8.226602598362746,8.625156936837964,71.61550444773621,92.01934886408648,Stazione Milano
2022-08-19,8.241811228185021,13.452542785149237,70.40750901243784,2.9113797832714394,Stazione Torino
2022-08-20,4.446934551944761,16.56960981035703,87.17620767366117,11.528118273788834,Stazione Milano
2022-08-21,-8.652235379286278,17.053780114845388,47.30091803270007,37.60173349715031,Stazione Napoli
2022-08-22,23.17644091684148,0.6555180258672677,47.481691717559514,8.510590811357211,Stazione Napoli
2022-08-23,-5.059699387187468,4.883140676737588,85.08026412234881,8.788788196507191,Stazione Milano
2022-08-24,17.283865987028832,6.781891769548061,77.95833850359358,56.68726793505451,Stazione Napoli
2022-08-25,21.64478734102471,3.774644219187717,42.20139744417587,21.61220195699175,Stazione Torino
2022-08-26,18.565384532016264,16.059507567276757,64.20281268556606,62.65352105571294,Stazione Torino
2022-08-27,33.161401339008876,15.34931526169885,74.7458240457797,92.93998221452581,Stazione Milano
2022-08-28,-5.3515830211687625,10.336660807619415,51.18218342685054,82.38822097031291,Stazione Milano
2022-08-29,29.02252215973396,19.65852955991711,56.062935073283406,24.84303875538083,Stazione Torino
2022-08-30,-8.686439431798904,2.8811708218168453,64.52379669965359,8.966292611132298,Stazione Torino
2022-08-31,14.071258471718778,17.993034066553378,58.02651345289263,95.01924682159203,Stazione Roma
2022-09-01,8.190962807266644,2.3292650832383233,75.18254340414197,99.44959313733249,Stazione Napoli
2022-09-02,13.588273717719119,3.263634110282414,30.356325220984182,37.44948994651792,Stazione Roma
2022-09-03,6.42949446770044,13.924384005012376,56.07795146346303,46.067726114256104,Stazione Milano
2022-09-04,-1.424488827696937,2.1913938408337863,50.25488251973229,14.533366133006654,Stazione Napoli
2022-09-05,-9.13946961480896,11.316901908374216,66.54984316978961,71.01807927776814,Stazione Roma
2022-09-06,13.316741620602844,8.404670729453072,76.55750651288159,42.183360685284086,Stazione Torino
2022-09-07,27.924958820817906,14.569479310820297,34.56870973209181,80.30151452544094,Stazione Milano
2022-09-08,6.794718008515737,18.013504776177303,39.483584016071546,57.729671142457036,Stazione Torino
2022-09-09,0.02887181067410971,15.397430293381106,69.90489744852201,4.278380916663371,Stazione Milano
2022-09-10,-6.376059843767017,16.993797528423766,74.30414646092501,33.49545405035974,Stazione Torino
2022-09-11,-6.1610084596583485,0.6589089706246476,65.29210662473012,80.85961706701536,Stazione Torino
2022-09-12,-0.03715991682524944,6.203909964884062,88.96820093807558,68.81138813839269,Stazione Torino
2022-09-13,-5.499367258530016,10.308661733726648,59.96768934639448,63.25319473789155,Stazione Roma
2022-09-14,1.9267864264016925,8.31906629259559,38.17754010585862,67.25046423160782,Stazione Torino
2022-09-15,-7.023274204737038,4.625099059593769,71.17746362226481,60.50368756235982,Stazione Roma
2022-09-16,-7.047780975553346,6.1574819592004655,66.12453133168788,64.11243265875744,Stazione Roma
2022-09-17,28.532428083025188,18.908619407832113,65.4252885018158,62.042110464087095,Stazione Napoli
2022-09-18,-2.704588268102505,5.8836175974270315,62.75121811478389,53.342793950465826,Stazione Torino
2022-09-19,15.185708262055158,7.078082203595715,86.34574257297234,75.77471254274131,Stazione Napoli
2022-09-20,24.805499500206373,0.07419547500037371,37.74938380959348,36.94925635212319,Stazione Roma
2022-09-21,10.538430440257997,16.90155254555749,34.3918379114987,47.52383386405016,Stazione Roma
2022-09-22,-3.0984004963294423,3.0968140680315326,39.24703016263919,40.14495569196899,Stazione Milano
2022-09-23,-1.018173604594855,4.0828855102745205,44.69941259429703,20.921049112192748,Stazione Napoli
2022-09-24,9.484289282653133,5.105290341840512,65.57677916618815,32.18889624998843,Stazione Roma
2022-09-25,13.770534013034109,17.692441136896853,66.74551494580406,5.501507760990066,Stazione Napoli
2022-09-26,5.72481314218407,4.129028224926294,43.95611264742506,32.55276339226108,Stazione Napoli
2022-09-27,25.166582010559758,15.950527217358799,59.35352995865625,39.05830929331291,Stazione Napoli
2022-09-28,23.795974198537927,16.16098680645809,58.923711166064095,9.338409764882382,Stazione Milano
2022-09-29,31.72453133179031,18.540411375727917,57.1866459771135,22.045512971209668,Stazione Torino
2022-09-30,-8.697135293786776,2.3112262720062793,78.21271769475949,24.954174744284096,Stazione Roma
2022-10-01,30.306108104459156,4.345579446756627,58.301584192537916,22.74702082086888,Stazione Roma
2022-10-02,7.665595480796796,14.857965841614426,75.50192975736996,35.02217015239493,Stazione Torino
2022-10-03,29.526762292099733,3.920015085614781,39.98886790828789,14.487610506997385,Stazione Roma
2022-10-04,21.08531492704383,5.7265909374689805,61.91804064439008,73.15013568444493,Stazione Milano
2022-10-05,34.43069406832857,3.334831602227253,79.44628656379173,34.26548553177532,Stazione Milano
2022-10-06,24.167710327250063,3.453933723100986,40.66299503497546,12.236523402169796,Stazione Torino
2022-10-07,6.404508169855397,9.631067092564114,57.89533012185974,59.35997813267829,Stazione Torino
2022-10-08,12.547842777563844,2.1936612422591706,66.544758962143,17.96481751174227,Stazione Torino
2022-10-09,6.937511983745807,6.433952369272444,41.08647449023724,5.805632067769373,Stazione Milano
2022-10-10,6.421032620955714,8.53187819197758,75.40593635468419,16.329214202474283,Stazione Roma
2022-10-11,1.7407024721476887,0.49096233047955185,34.73977486777905,41.99948120491419,Stazione Napoli
2022-10-12,12.318663291806132,7.766663329489052,86.78493053446311,69.35089719274357,Stazione Milano
2022-10-13,20.678297528121252,1.8824487217103392,58.09328965308815,64.150088477126,Stazione Napoli
2022-10-14,2.480312208735958,9.871570622923533,50.167385181928594,0.5205979359825141,Stazione Milano
2022-10-15,13.5970914984749,16.514763771141926,37.008420429758424,79.32906525140861,Stazione Milano
2022-10-16,-4.717886762324927,16.368443243635745,55.955798584071886,33.56877784624941,Stazione Torino
2022-10-17,-2.8069620915613918,1.6089703107480102,69.5882417634463,67.97156909555699,Stazione Milano
2022-10-18,-7.893714037951506,12.024555153490404,35.66923674854304,3.2673171706932846,Stazione Roma
